book_id,title,author,author_last_first,additional_Authors,isbn,isbn13,my_rating,publisher,binding,number_of_pages,year_published,original_publication_year,date_read,date_added,bookshelves,bookshelves_with_positions,read_status,my_review,spoiler,private_notes,read_count,owned_copies
10427352,Wide Sargasso Sea,Jean Rhys,"Rhys, Jean",,"=""0241951550""","=""9780241951552""",0,Penguin,Paperback,152,2011,1966,2026/04/21,2026/04/21,,,read,,,,1,0
17188744,An Abundance of Katherines,John  Green,"Green, John",,"=""""","=""""",3,Penguin Books Ltd,Paperback,226,2012,2006,2020/09/17,2015/04/08,young-adult,young-adult (#44),read,,,,1,1
58959523,Project Hail Mary,Andy Weir,"Weir, Andy",,"=""1529157463""","=""9781529157468""",0,Penguin,Paperback,476,2022,2021,2026/04/03,2026/04/03,,,read,,,,1,0
24947841,The Post-Birthday World,Lionel Shriver,"Shriver, Lionel",,"=""0007578032""","=""9780007578030""",0,Harper Collins,Paperback,608,2015,2007,,2026/03/15,did-not-finish,did-not-finish (#1),did-not-finish,,,,1,0
1184390,Starter for Ten,David Nicholls,"Nicholls, David",,"=""0340734876""","=""9780340734872""",4,Hodder,Paperback,362,2004,2003,2020/04/10,2015/05/28,,,read,,,,1,0
231874971,All the Best for the Future: Growing Up Without Growing Old,Greg James,"James, Greg",,"=""""","=""""",0,Ebury Digital,Audible Audio,,2025,,2026/01/31,2026/01/31,,,read,,,,1,0
216148977,"Heated Rivalry (Game Changers, #2)",Rachel Reid,"Reid, Rachel",,"=""1335534636""","=""9781335534637""",0,Carina Press,Paperback,368,2024,2019,2026/01/03,2026/01/03,,,read,,,,1,0
29845906,Nevernight (The Nevernight Chronicle #1),Jay Kristoff,"Kristoff, Jay",,"=""0008179999""","=""9780008179991""",4,HarperVoyager,Paperback,448,2016,2016,2016/12/23,2016/11/30,"fantasy, young-adult","fantasy (#61), young-adult (#65)",read,,,,1,0
230835165,All the Colours of the Dark,Chris  Whitaker,"Whitaker, Chris",,"=""1398707678""","=""9781398707672""",0,Orion,Paperback,580,2025,2024,2025/11/07,2025/11/02,,,read,,,,1,0
222532978,"Sunbringer (Fallen Gods, #2)",Hannah Kaner,"Kaner, Hannah",,"=""0008521557""","=""9780008521554""",0,Harper Collins Publishers,Paperback,370,2025,2024,,2025/11/02,currently-reading,currently-reading (#4),currently-reading,,,,1,0
17157434,"Howl's Moving Castle (Howl's Moving Castle, #1)",Diana Wynne Jones,"Jones, Diana Wynne",,"=""""","=""""",0,Harper Collins Children's eBooks,Kindle Edition,320,2012,1986,,2025/11/02,currently-reading,currently-reading (#3),currently-reading,,,,1,0
203956677,Buried Deep and Other Stories,Naomi Novik,"Novik, Naomi",,"=""0593600355""","=""9780593600351""",0,Del Rey,Hardcover,430,2024,2024,,2025/11/02,currently-reading,currently-reading (#2),currently-reading,,,,1,0
217861692,poyums,Len Pennie,"Pennie, Len",,"=""1837260214""","=""9781837260218""",0,Canongate Books,Paperback,128,2025,2024,2025/11/02,2025/11/02,,,read,,,,1,0
61099590,"The Undertaking of Hart and Mercy (Hart and Mercy, #1)",Megan Bannen,"Bannen, Megan",,"=""0356518663""","=""9780356518664""",0,"Little, Brown Book Group",Paperback,448,2022,2022,2025/11/02,2025/11/02,,,read,,,,1,0
137969758,"The Adventures of Amina al-Sirafi (Amina al-Sirafi, #1)",Shannon Chakraborty,"Chakraborty, Shannon",,"=""0008615241""","=""9780008615246""",0,Harper Voyagers,Hardcover,471,2023,2023,2025/07/15,2025/07/14,,,read,,,,1,0
223747542,Voyage of the Damned,Frances   White,"White, Frances",,"=""1405956593""","=""9781405956598""",0,Penguin Books Ltd,Paperback,496,2025,2024,2025/06/02,2025/06/02,,,read,,,,1,0
134915247,Babel,R.F. Kuang,"Kuang, R.F.",,"=""0008501858""","=""9780008501853""",0,HarperCollins ,Paperback,546,2023,2022,2025/05/25,2024/12/24,,,read,,,,1,0
21956219,"Assassin's Apprentice (Farseer Trilogy, #1)",Robin Hobb,"Hobb, Robin",,"=""000756225X""","=""9780007562251""",0,Harper Voyager,Paperback,392,2014,1995,2025/05/23,2025/05/11,,,read,,,,1,0
216523504,Here One Moment,Liane Moriarty,"Moriarty, Liane",,"=""0241396115""","=""9780241396117""",0,PENGUIN,Paperback,488,2024,2024,2025/05/11,2025/05/11,,,read,,,,1,0
199534613,Margo's Got Money Troubles,Rufi Thorpe,"Thorpe, Rufi",,"=""0063356589""","=""9780063356580""",0,William Morrow,Hardcover,304,2024,2024,2025/05/11,2025/05/11,,,read,,,,1,0
28412145,"The Long Way to a Small, Angry Planet (Wayfarers, #1)",Becky Chambers,"Chambers, Becky",,"=""1473619815""","=""9781473619814""",0,Hodder,Paperback,404,2015,2014,2025/02/13,2025/02/13,,,read,,,,1,0
220362300,The Wedding People,Alison Espach,"Espach, Alison",,"=""1399622730""","=""9781399622738""",0,Phoenix (an Imprint of The Orion Publishing Group,Hardcover,384,2024,2024,2025/01/30,2025/01/25,,,read,,,,1,0
56449420,"The Ballad of Songbirds and Snakes (The Hunger Games, #0)",Suzanne Collins,"Collins, Suzanne",,"=""0702309516""","=""9780702309519""",0,Scholastic,Paperback,517,2021,2020,2025/01/12,2024/10/08,,,read,,,,1,0
75254208,Winter Garden,Kristin Hannah,"Hannah, Kristin",,"=""1529089573""","=""9781529089578""",0,Pan Books,Paperback,416,2022,2010,2024/12/12,2024/12/07,,,read,,,,1,0
58311985,Fourteen Days,Margaret Atwood,"Atwood, Margaret","Douglas Preston, Charlie Jane Anders, Joseph Cassara, Angie Cruz, Pat Cummings, Sylvia Day, Emma Donoghue, Dave Eggers, Diana Gabaldon, Jennine Capó Crucet, Tess Gerritsen, John Grisham, María Hinojosa, Mira Jacob, Erica Jong, C.J. Lyons, Celeste Ng, Tommy Orange, Mary Pope Osborne, Alice Randall, Ishmael Reed, Roxana Robinson, Nelly Rosario, James Shapiro, Hampton Sides, R.L. Stine, Nafissa Thompson-Spires, Monique Truong, Scott Turow, Luis Alberto Urrea, Rachel Vail, Weike Want, Caroline Randall Williams, De'Shawn Charles Winslow, Meg Wolitzer","=""0358616387""","=""9780358616382""",0,Harper,Hardcover,363,2024,2024,2024/11/07,2024/10/26,,,read,,,,1,0
768889,"A Storm of Swords: Steel and Snow (A Song of Ice and Fire, #3.1)",George R.R. Martin,"Martin, George R.R.",,"=""0006479901""","=""9780006479901""",4,HarperVoyager,Paperback,663,2001,2000,2013/08/31,2015/04/08,fantasy,fantasy (#43),read,,,,1,1
156916731,"Godkiller (Fallen Gods, #1)",Hannah Kaner,"Kaner, Hannah",,"=""0008521506""","=""9780008521509""",0,Harper Voyager,Paperback,290,2024,2023,2024/10/07,2024/10/07,,,read,,,,1,0
59366244,I'm Glad My Mom Died,Jennette McCurdy,"McCurdy, Jennette",,"=""1982185821""","=""9781982185824""",0,Simon & Schuster,Hardcover,304,2022,2022,2024/09/08,2024/09/06,,,read,,,,1,0
206014643,"Fourth Wing (The Empyrean, #1)",Rebecca Yarros,"Yarros, Rebecca",,"=""0349437017""","=""9780349437019""",0,Piatkus,Paperback,561,2024,2023,2024/08/28,2024/08/28,,,read,,,,1,0
123284379,"The Golden Enclaves (The Scholomance, #3)",Naomi Novik,"Novik, Naomi",,"=""1529100933""","=""9781529100938""",0,Penguin (Cornerstone),Paperback,405,2023,2022,2024/08/24,2024/08/22,,,read,,,,1,0
57507862,Piranesi,Susanna Clarke,"Clarke, Susanna",,"=""1526622432""","=""9781526622433""",0,Bloomsbury Publishing,Paperback,245,2021,2020,2024/08/22,2024/08/21,,,read,,,,1,0
13337715,"A Dance with Dragons 1: Dreams and Dust (A Song of Ice and Fire, #5, Part 1 of 2)",George R.R. Martin,"Martin, George R.R.",,"=""""","=""""",3,HarperVoyager,Paperback,690,2012,2011,2015/03/23,2015/04/08,fantasy,fantasy (#48),read,,,,1,1
24874296,Gooseberries,Anton Chekhov,"Chekhov, Anton",,"=""0141397098""","=""9780141397092""",3,Penguin Classics,Paperback,55,2015,1898,2017/10/12,2017/10/11,,,read,,,,1,0
61242280,Lessons in Chemistry,Bonnie Garmus,"Garmus, Bonnie",,"=""""","=""""",0,Penguin UK,Mass Market Paperback,390,2023,2022,,2024/07/16,,,read,,,,2,0
203382697,"A Curse For True Love (Once Upon a Broken Heart, #3)",Stephanie Garber,"Garber, Stephanie",,"=""1529399327""","=""9781529399325""",0,HACHETTE INTL,Paperback,385,2024,2023,2024/07/02,2024/06/30,,,read,,,,1,0
156916732,"The Ballad of Never After (Once Upon a Broken Heart, #2)",Stephanie Garber,"Garber, Stephanie",,"=""""","=""""",0,Hodder & Stoughton,Paperback,403,2023,2022,2024/06/23,2024/06/23,,,read,,,,1,0
60718856,"Once Upon a Broken Heart (Once Upon a Broken Heart, #1)",Stephanie Garber,"Garber, Stephanie",,"=""1529380944""","=""9781529380941""",0,Hodder Paperbacks,Paperback,408,2022,2021,2024/06/21,2024/06/21,,,read,,,,1,0
209220917,Butter,Asako Yuzuki,"Yuzuki, Asako",Polly Barton,"=""0008511683""","=""9780008511685""",0,Fourth Estate,Paperback,452,2024,2017,2024/06/21,2024/06/04,,,read,,,,1,0
61279991,The Invisible Life of Addie LaRue,V.E. Schwab,"Schwab, V.E.",,"=""1789098750""","=""9781789098754""",0,Titan Books,Paperback,541,2023,2020,2024/05/05,2024/04/28,,,read,,,,1,0
43191074,Empress of All Seasons,Emiko Jean,"Jean, Emiko",,"=""1407251384""","=""9781407251387""",0,Gollancz,Hardcover,366,2018,2018,2024/04/26,2024/04/14,,,read,,,,1,0
18161930,"American Gods (American Gods, #1)",Neil Gaiman,"Gaiman, Neil",,"=""""","=""""",4,headline,Paperback,722,2013,2001,2019/04/13,2018/10/19,,,read,,,,1,0
39909491,The Bullet Journal Method,Ryder Carroll,"Carroll, Ryder",,"=""0008261377""","=""9780008261375""",0,Fourth Estate,Hardcover,311,2018,2018,2019/03/07,2018/10/31,,,read,,,,1,0
59350162,"Tomorrow, and Tomorrow, and Tomorrow",Gabrielle Zevin,"Zevin, Gabrielle",,"=""1784744646""","=""9781784744649""",0,Chatto & Windus,Hardcover,401,2022,2022,2024/04/01,2023/10/23,,,read,,,,1,0
24874311,A Simple Heart,Gustave Flaubert,"Flaubert, Gustave",,"=""0141397500""","=""9780141397504""",4,Penguin Classics,Paperback,56,2015,1877,2015/11/16,2015/11/16,little-black-classics,little-black-classics (#3),read,,,,1,0
11785598,"The Amber Spyglass (His Dark Materials, #3)",Philip Pullman,"Pullman, Philip",,"=""1407130242""","=""9781407130248""",0,Scholastic,Paperback,522,2011,2000,2023/10/21,2023/04/10,,,read,,,,1,0
11603298,"The Subtle Knife (His Dark Materials, #2)",Philip Pullman,"Pullman, Philip",,"=""1407130234""","=""9781407130231""",0,Scholastic,Paperback,325,2011,1997,2023/04/10,2023/01/23,,,read,,,,1,0
12699042,"Northern Lights (His Dark Materials, #1)",Philip Pullman,"Pullman, Philip",,"=""1407130226""","=""9781407130224""",0,Scholastic India,Paperback,397,2011,1995,2023/01/23,2023/01/02,,,read,,,,1,0
36048256,"A Court of Frost and Starlight (A Court of Thorns and Roses, #3.5)",Sarah J. Maas,"Maas, Sarah J.",,"=""1408890321""","=""9781408890325""",0,Bloomsbury,Paperback,229,2018,2018,2018/05/24,2018/05/19,,,read,,,,2,0
23766634,"A Court of Wings and Ruin (A Court of Thorns and Roses, #3)",Sarah J. Maas,"Maas, Sarah J.",,"=""1408857901""","=""9781408857908""",0,Bloomsbury Publishing,Paperback,705,2017,2017,2022/12/29,2017/05/08,,,read,,,,2,0
23766623,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,"Maas, Sarah J.",,"=""140885788X""","=""9781408857885""",0,Bloomsbury Publishing,Paperback,626,2016,2016,2016/07/25,2016/07/23,"fantasy, young-adult, romance","fantasy (#55), young-adult (#57), romance (#38)",read,,,,2,0
22839894,"A Court of Thorns and Roses (A Court of Thorns and Roses, #1)",Sarah J. Maas,"Maas, Sarah J.",,"=""1408857863""","=""9781408857861""",0,Bloomsbury Publishing,Paperback,419,2015,2015,2016/03/15,2016/03/06,"young-adult, fantasy","young-adult (#53), fantasy (#52)",read,,,,2,0
59696546,The River of Silver (Daevabad Trilogy),S.A. Chakraborty,"Chakraborty, S.A.",,"=""0008518416""","=""9780008518417""",0,HarperVoyager,Hardcover,241,2022,2022,2022/12/18,2022/11/23,,,read,,,,1,0
44421460,"Before the Coffee Gets Cold (Before the Coffee Gets Cold, #1)",Toshikazu Kawaguchi,"Kawaguchi, Toshikazu",Geoffrey Trousselot,"=""1529029589""","=""9781529029581""",0,Picador,Paperback,213,2019,2015,2022/11/23,2022/11/08,,,read,,,,1,0
59530450,"Truth of the Divine (Noumena, #2)",Lindsay  Ellis,"Ellis, Lindsay",,"=""1789098246""","=""9781789098242""",0,Titan Books,Paperback,535,2021,2021,2022/11/12,2022/11/07,,,read,,,,1,0
58784070,The God of Lost Words (Hell's Library #3),A.J. Hackwith,"Hackwith, A.J.",,"=""178909321X""","=""9781789093216""",0,Titan Books,Paperback,360,2022,2021,2022/07/21,2022/07/18,,,read,,,,1,0
58757673,"The Last Graduate (The Scholomance, #2)",Naomi Novik,"Novik, Naomi",,"=""1529100909""","=""9781529100907""",0,RANDOM HOUSE UK,Paperback,388,2022,2021,2022/07/17,2022/07/16,,,read,,,,1,0
58796609,Axiom's End (Noumena #1),Lindsay  Ellis,"Ellis, Lindsay",,"=""178909531X""","=""9781789095319""",0,Titan Books,Paperback,470,2021,2020,2022/06/11,2022/06/10,,,read,,,,1,0
24874305,The Old Nurse's Story,Elizabeth Gaskell,"Gaskell, Elizabeth",,"=""0141397373""","=""9780141397375""",0,Penguin Classics,Paperback,53,2015,1860,2022/06/10,2015/05/29,,,read,,,,1,0
24874326,Lord Arthur Savile's Crime,Oscar Wilde,"Wilde, Oscar",,"=""0141397780""","=""9780141397788""",5,Penguin Classics,Paperback,50,2015,1887,2017/10/07,2015/05/29,,,read,,,,1,0
41045102,Circe,Madeline Miller,"Miller, Madeline",,"=""1408890046""","=""9781408890042""",0,Bloomsbury Publishing,Paperback,337,2019,2018,2022/04/27,2019/04/13,,,read,,,,1,0
58590219,A Beautifully Foolish Endeavor,Hank Green,"Green, Hank",,"=""1473224241""","=""9781473224247""",0,Trapeze,Paperback,464,2021,2020,2022/03/04,2022/02/19,,,read,,,,1,0
460334,"Priestess of the White (Age of the Five, #1)",Trudi Canavan,"Canavan, Trudi",,"=""1841495158""","=""9781841495156""",0,EOS Fantasy,Paperback,688,2006,2005,2022/02/13,2022/01/23,,,read,,,,1,0
7972206,"Knocked Out by My Nunga-Nungas (Confessions of Georgia Nicolson, #3)",Louise Rennison,"Rennison, Louise",,"=""0007824831""","=""9780007824830""",0,Harper Collins Children's Books,Paperback,208,2006,2001,2022/01/22,2022/01/18,,,read,,,,1,0
24874328,Mrs Rosie and the Priest,Giovanni Boccaccio,"Boccaccio, Giovanni",Peter Hainsworth,"=""0141397829""","=""9780141397825""",0,Penguin Classics,Paperback,54,2015,1353,2022/01/15,2022/01/15,,,read,,,,1,0
53152636,Mexican Gothic,Silvia Moreno-Garcia,"Moreno-Garcia, Silvia",,"=""0525620788""","=""9780525620785""",0,Del Rey,Hardcover,320,2020,2020,2022/01/14,2020/11/08,,,read,,,,1,0
42730332,The Starless Sea,Erin Morgenstern,"Morgenstern, Erin",,"=""1910701459""","=""9781910701454""",0,Harvill Secker,Hardcover,498,2019,2019,2022/01/06,2022/01/03,,,read,,,,1,0
34730177,Burning Chrome,William Gibson,"Gibson, William",Bruce Sterling,"=""147321744X""","=""9781473217447""",0,Gollancz,Paperback,204,2017,1986,2022/01/02,2021/09/08,,,read,,,,1,0
50898148,Fangs,Sarah Andersen,"Andersen, Sarah",,"=""1524860670""","=""9781524860677""",0,Andrews McMeel Publishing,Hardcover,100,2020,2020,2022/01/01,2022/01/01,,,read,,,,1,0
40644465,"The Realms of the Gods (The Immortals, #4)",Tamora Pierce,"Pierce, Tamora",,"=""0008304165""","=""9780008304164""",0,HarperVoyager,Paperback,240,2018,1996,2021/12/10,2021/12/04,,,read,,,,1,0
40644450,"Emperor Mage (The Immortals, #3)",Tamora Pierce,"Pierce, Tamora",,"=""0008304130""","=""9780008304133""",0,HarperVoyager,Paperback,256,2018,1995,2021/12/02,2021/11/22,,,read,,,,1,0
52674536,"The Library of the Unwritten (Hell's Library, #1)",A.J. Hackwith,"Hackwith, A.J.",,"=""1789093171""","=""9781789093179""",4,Titan Books (UK),Paperback,442,2020,2019,2021/09/05,2021/08/28,,,read,,,,1,0
56252494,Duck Feet,Ely Percy,"Percy, Ely",,"=""1916117929""","=""9781916117921""",5,Monstrous Regiment Publishing Ltd,Paperback,391,2021,2021,2021/08/27,2021/07/20,,,read,,,,1,0
55778142,"A Deadly Education (The Scholomance, #1)",Naomi Novik,"Novik, Naomi",,"=""1529100879""","=""9781529100877""",0,DelRey Books,Paperback,313,2021,2020,2021/07/15,2021/07/14,,,read,,,,1,0
57638749,"The Empire of Gold (The Daevabad Trilogy, #3)",S.A. Chakraborty,"Chakraborty, S.A.",,"=""0008239525""","=""9780008239527""",5,Harper Voyager,Paperback,752,2021,2020,2021/07/11,2021/07/06,,,read,,,,1,0
38212119,The Odyssey,Homer,"Homer, Homer",Emily Wilson,"=""0393356256""","=""9780393356250""",5,W. W. Norton & Company,Paperback,582,2018,-800,2021/07/05,2021/05/22,,,read,,,,1,0
820689,The Handmaid's Tale,Margaret Atwood,"Atwood, Margaret",,"=""""","=""""",5,Vintage Books,Paperback,324,2007,1985,2021/05/22,2021/05/04,,,read,,,,1,0
42073914,"Vengeful (Villains, #2)",V.E. Schwab,"Schwab, V.E.",,"=""1789090776""","=""9781789090772""",4,Titan Books,Hardcover,575,,2018,2019/07/20,2019/07/04,,,read,,,,1,0
864762,"It's OK, I'm Wearing Really Big Knickers (Confessions of Georgia Nicolson, #2)",Louise Rennison,"Rennison, Louise",,"=""0007218680""","=""9780007218684""",4,HarperCollins Children's Books,Paperback,208,2006,2000,2021/04/21,2021/03/18,,,read,,,,1,0
864759,"Angus, Thongs and Full-Frontal Snogging (Confessions of Georgia Nicolson, #1)",Louise Rennison,"Rennison, Louise",,"=""0007218672""","=""9780007218677""",4,Harper Collins Children's Books,Paperback,237,2005,1999,2021/03/14,2021/03/13,,,read,,,,1,0
20662248,Faces in the Crowd,Valeria Luiselli,"Luiselli, Valeria",Christina MacSweeney,"=""1847085075""","=""9781847085078""",3,Granta Books,Paperback,160,2013,2011,2021/03/13,2015/05/28,,,read,,,,1,0
25489629,The Art of the Lord of the Rings,Wayne G. Hammond,"Hammond, Wayne G.","Christina Scull, J.R.R. Tolkien","=""0008105758""","=""9780008105754""",3,HarperCollins Publishers,Hardcover Slipcase,240,2015,2015,2021/03/10,2021/02/14,,,read,,,,1,0
727810,"The Return of the King (The Lord of the Rings, #3)",J.R.R. Tolkien,"Tolkien, J.R.R.",,"=""""","=""""",5,HarperCollins Publishers,Paperback,595,1999,1955,2021/02/14,2015/04/08,"classics, fantasy, favourites","classics (#8), fantasy (#3), favourites (#6)",read,,,,4,1
55586624,Building an Effective Dev Portfolio,Joshua Comeau,"Comeau, Joshua",,"=""""","=""""",0,,ebook,62,,,,2020/12/10,,,read,,,,1,0
50776459,Shape Up: Stop Running in Circles and Ship Work that Matters,Ryan Singer,"Singer, Ryan",Jason Fried,"=""""","=""""",3,Basecamp,ebook,133,2019,2019,2020/12/06,2020/07/14,,,read,,,,1,0
727800,"The Two Towers (The Lord of the Rings, #2)",J.R.R. Tolkien,"Tolkien, J.R.R.",,"=""""","=""""",5,HarperCollins Publishers,Paperback,464,1999,1954,2020/12/03,2015/04/08,"classics, fantasy, favourites","classics (#7), fantasy (#2), favourites (#5)",read,,,,4,1
727798,"The Fellowship of the Ring (The Lord of the Rings, #1)",J.R.R. Tolkien,"Tolkien, J.R.R.",,"=""""","=""""",5,HarperCollins Publishers,Paperback,566,1999,1954,2020/10/30,2015/04/08,"fantasy, classics, favourites","fantasy (#1), classics (#6), favourites (#3)",read,,,,4,1
24874334,Olalla,Robert Louis Stevenson,"Stevenson, Robert Louis",,"=""0141397969""","=""9780141397962""",3,Penguin Classics,Paperback,57,2015,1885,2017/12/28,2017/12/27,,,read,,,,1,0
24874339,The Wife of Bath,Geoffrey Chaucer,"Chaucer, Geoffrey",Nevill Coghill,"=""0141398094""","=""9780141398099""",5,Penguin Classics,Paperback,51,2015,1372,2016/07/13,2016/07/10,little-black-classics,little-black-classics (#9),read,,,,1,0
24874310,The Meek One,Fyodor Dostoevsky,"Dostoevsky, Fyodor",,"=""0141397489""","=""9780141397481""",4,Penguin Classics,Paperback,57,2015,1876,2016/05/23,2015/05/28,little-black-classics,little-black-classics (#6),read,,,,1,0
35839460,"The Kingdom of Copper (The Daevabad Trilogy, #2)",S.A. Chakraborty,"Chakraborty, S.A.",,"=""0008239452""","=""9780008239459""",5,Harper Voyager,Paperback,640,2019,2019,2020/09/02,2018/01/06,,,read,I need it. I need it now. ,,,1,0
51962720,Because Internet: Understanding how language is changing,Gretchen McCulloch,"McCulloch, Gretchen",,"=""1529112826""","=""9781529112825""",4,Vintage,Paperback,328,2020,2019,2020/08/09,2020/07/11,,,read,,,,1,0
40643691,"Wolf-Speaker (The Immortals, #2)",Tamora Pierce,"Pierce, Tamora",,"=""0008304106""","=""9780008304102""",3,HarperVoyager,Paperback,256,2018,1993,2020/07/08,2020/06/27,,,read,,,,1,0
45274099,"An Absolutely Remarkable Thing (An Absolutely Remarkable Thing, #1)",Hank Green,"Green, Hank",,"=""1473224209""","=""9781473224209""",4,Trapeze,Paperback,352,2019,2018,2020/06/25,2020/05/31,,,read,,,,1,0
24874307,The Yellow Wall-Paper,Charlotte Perkins Gilman,"Gilman, Charlotte Perkins",,"=""0141397411""","=""9780141397412""",5,Penguin ,Paperback,54,2015,1892,2017/09/05,2015/05/28,,,read,,,,1,0
